Data_Hora,Id_Tweet,Tweet,Candidato
2022-08-01 03:43:27+00:00,1553949503186767872,@miriamleitao Estudo indica também que algumas pessoas não são capazes de enxergar nada e outras capazes ver tudo. 🇧🇷🇧🇷🇧🇷🇧🇷Bolsonaro 22🇧🇷🇧🇷🇧🇷,Bolsonaro
2022-08-01 03:43:24+00:00,1553949490557734912,@jairbolsonaro Vitória senhor vai ser 1 turno deus quer brasileiro merece 🙏🙏🙏🙏🙏🙏🙏🙏🙏 proletariado do atraso nação entra onda Argentina se altodestruir não adianta cara raivosos esquerdopatas ficar ataques gênero falácia vagabundo gosta proletariado não gosta de investimento gosta teta,Bolsonaro
2022-08-01 03:43:08+00:00,1553949423377457152,"@CarlaZambelli38 @jairbolsonaro Não tenho ideia do que foi falado para a jogadora da seleção brasileira,  mas não a deixaram usar a nossa bandeira no momento da comemoração do título.
https://t.co/at0jUxnmlb",Bolsonaro
2022-08-01 03:43:05+00:00,1553949412828893186,"@PauloO2t @jairbolsonaro Então, eu quero ver a conta.
O governo Bolsonaro não tem o hábito de ser transparente.
Temos direito a informação.",Bolsonaro
2022-08-01 03:43:01+00:00,1553949395082682368,Não dá! O Lula é o maior propagandista de Bolsonaro! É só ele abrir a boca que convence qq um a votar em Bolsonaro! Ele gasta dinheiro a nosso favor! Lula fala e fica fácil demais escolher Bolsonaro p presidente em 2022! https://t.co/Ae3tu0m2tu,Bolsonaro
2022-08-01 03:42:58+00:00,1553949384072724480,@FlavioBolsonaro @jairbolsonaro Que cara de pau. Genocida de merrda,Bolsonaro
2022-08-01 03:42:52+00:00,1553949359573721088,@tucaperuca @LulaOficial @ricardostuckert Lula sera eleito no primeiro turno algo raríssimo por isso somente ele pode derrotar Bolsonaro,Bolsonaro
2022-08-01 03:42:51+00:00,1553949354901356545,"@cirogomes Bora deixar morrer de fome!!! Fica em casa lembra? Agora a conta chegou, mas o PRESIDENTE BOLSONARO AVISOU DESDE O INÍCIO",Bolsonaro
2022-08-01 03:42:43+00:00,1553949320281464834,"@PadraoAlexandre @jairbolsonaro Agradeço  e oro  todos, os dias.",Bolsonaro
2022-08-01 03:42:41+00:00,1553949310471094272,Vida longa ao Presidente JAIR MESSIAS BOLSONARO. 🙏🏻🙏🏻🙌🏻🙌🏻 https://t.co/wMiccR1avN,Bolsonaro
2022-08-01 03:42:41+00:00,1553949310403887104,"@RomeuZema Zema, faz como em 2018, abre logo seu voto no Bolsonaro

o candidato do partido Novo não tem chances e o mundo sabe disso, inclusive ele

seja esperto e pense no país",Bolsonaro
2022-08-01 03:42:38+00:00,1553949299519758336,"Falem o que quiser dos candidatos à presidência, mas #CiroGomes está dando um baile de oratória e propostas. Ele bem que merecia uma chance. Bateu tanto em #Lula e #Bolsonaro que, creio que ele se esforçaria muito para acertar.",Bolsonaro
2022-08-01 03:42:36+00:00,1553949290996764673,@jairbolsonaro Resolveu todos os problemas do Brasil com essa. O pessoal da fila do osso saiu da fila e está se abraçando na rua agora.,Bolsonaro
2022-08-01 03:42:35+00:00,1553949286391488512,"@rodrigogarcia_ Brincadeira de advinhação:

Qual foi o GOVERNO que fechou o Estado de São Paulo, destruiu a economia do Estado, aumentou impostos e exterminou milhões de empregos?

(   ) Governo João Dória e Rodrigo Garcia
(   ) Governo Bolsonaro
(   ) Governo da Marvel

https://t.co/dfac5WJ3Eb",Bolsonaro
2022-08-01 03:42:33+00:00,1553949278573297675,"@BarbaraEsquerda @spfcpicss Quando o Bolsonaro foi reeleito, aí tu enfia o dedo no cu e chora",Bolsonaro
2022-08-01 03:42:28+00:00,1553949255114657792,Quem será o global q passará a vergonha de anunciar a reeleição do melhor presidente do brasil? Jair bolsonaro,Bolsonaro
2022-08-01 03:42:23+00:00,1553949236013719552,@senadorhumberto Bolsonaro não construiu nada? https://t.co/2NQ0dj9tBI,Bolsonaro
2022-08-01 03:42:21+00:00,1553949227788689408,"É o Presidente de todo povo brasileiro. Não discrimina ninguém. 
Orgulho do Presidente @jairbolsonaro https://t.co/e94SSPHHNt",Bolsonaro
2022-08-01 03:42:15+00:00,1553949202031468546,gente a sombra dessa foto do Bolsonaro tá mt sus..... https://t.co/O3CnF7QhHq,Bolsonaro
2022-08-01 03:42:11+00:00,1553949184302145536,"O Presidente Bolsonaro é o melhor Presidente de todos os tempos, pois enfrentou uma facada, uma pandemia, uma guerra, pseudoministros do 5TF e a mídia lixo. O interessante é q, com tudo isso, o Brasil se saiu muito bem de toda essa situação em comparação com o resto do mundo.",Bolsonaro
2022-08-01 03:42:10+00:00,1553949181043154944,"@LulaOficial Plano de governo muito vago com muitas palavras e que não dizem nada. Apenas mais do mesmo. Meu voto seria nulo, mas pelo jeito vai ter que ser bolsonaro mesmo. PT vai manter os pobres na pobreza e assim garantir seu lugar no poder, distribuindo ""bondades"".",Bolsonaro
2022-08-01 03:42:10+00:00,1553949180808290304,"@lybrjack Bolsonaro, mamar as tetas do estado tirou ele e a família inteira da pobreza.",Bolsonaro
2022-08-01 03:42:09+00:00,1553949178249854976,@DeboraRetzlaff @FlavioBolsonaro @tarcisiogdf @jairbolsonaro Jumenta.,Bolsonaro
2022-08-01 03:42:04+00:00,1553949156649181184,"@RomeuZema Bão demais,Zema...👏

Gradicido, Bolsonaro!!
👏🇧🇷",Bolsonaro
2022-08-01 03:41:59+00:00,1553949134247313410,"O PA ainda apoia o bolsonaro
O tonto teve sua bolsa atleta retirada pelo governo Bolsonaro e mesmo assim ainda  apoia o vagabundo.
#ForaBolsonaro https://t.co/auJmpQA5Bd",Bolsonaro
2022-08-01 03:41:55+00:00,1553949119441518595,@jairbolsonaro https://t.co/7V5UeMlx60,Bolsonaro
2022-08-01 03:41:52+00:00,1553949107483451393,@FlavioBolsonaro @jairbolsonaro https://t.co/Ywxk8slIXw,Bolsonaro
2022-08-01 03:41:49+00:00,1553949094489559041,@castoron112 @WallStreetSilv Brazil learned with President Bolsonaro.,Bolsonaro
2022-08-01 03:41:47+00:00,1553949083420790786,"@DaysePirralha @jairbolsonaro Quê tal começar, TRABALHANDO??
SÓ passa fome quem quer!vc reclamando do quê  LULA NÃO TIROU TODOS VCS DA POBREZA??
TRABALHAR É BOM E NECESSÁRIO!!",Bolsonaro
2022-08-01 03:41:45+00:00,1553949078622539776,"@viniciusaithsp @tarcisiogdf @jairbolsonaro Minha irmã e sobrinhos são de porto feliz, podemos te ajudar ok.",Bolsonaro
2022-08-01 03:41:39+00:00,1553949049568612353,"@SolMarTerr @alertatotal @LulaOficial @jairbolsonaro @cirogomes Manda o Alckimin defender o Luladrão.  Kkkkkkkkkkkkk (13 vezes).
#BolsonaroReeleito2022 
#LulaLadraoSeuLugarENaPrisao",Bolsonaro
2022-08-01 03:41:38+00:00,1553949046573867008,"@rodrigogarcia_ O PSDB governa São Paulo faz 30 anos ( trinta anos) e não tiveram tempo de organizar o Estado? Querem mais tempo , é isso mesmo?
Tenho um enorme arrependimento de ter votado no PSDB.
Passagem comprada para votar no Tarcísio e claro, Salles, Pontes e Bolsonaro.",Bolsonaro
2022-08-01 03:41:37+00:00,1553949043859939328,@saranrrc @auroracadela E em qual momento eu disse que essa foto é de 2022 e que bolsonaro era presidente?! kkkk,Bolsonaro
2022-08-01 03:41:36+00:00,1553949039489581058,@FlavioBolsonaro @jairbolsonaro Bolsonaro é um genocida e você é um bosta. #ForaBolsonaroeSuaQuadrilha,Bolsonaro
2022-08-01 03:41:30+00:00,1553949013606633472,"bolsonaro é norte, bolsonaro é nordeste 🎶",Bolsonaro
2022-08-01 03:41:30+00:00,1553949013031911424,"@glakido32 @Ilannacaos @camycomentts sério que NOJO de vocês defendendo alguém que apoia um presidente tão NOJENTO como o bolsonaro. que apoia as ideologias homofobicas e perturbadoras dele, dando a desculpa de que é uma democracia. espero que vocês não tenham mais de 16 anos, bolsominions ridículos",Bolsonaro
2022-08-01 03:41:28+00:00,1553949005041860608,"Agora na @RedeTV uma verdadeira propaganda política pró Bolsonaro, sobre a ""soberania amazônica"". Repleta de informações controversas, com fontes direcionadas e sem embasamento. Não é jornalismo, já que não apresenta versões (as partes) do fato. Vergonhoso.",Bolsonaro
2022-08-01 03:41:26+00:00,1553948995160084481,@jairbolsonaro Isso ai Predidente...,Bolsonaro
2022-08-01 03:41:24+00:00,1553948987207606273,@sormany15 @ZAMENZA E quem tá falando de Bolsonaro aqui?,Bolsonaro
2022-08-01 03:41:23+00:00,1553948985013960706,"#CanalTvFórum🇧🇷🇧🇷👇👇
Marcos Coimbra: “Sem ilusões, Bolsonaro vai com seus 30% até o fim” https://t.co/V7fcB3nPgZ via @YouTube",Bolsonaro
2022-08-01 03:41:21+00:00,1553948974570250241,@mrcfoz @tatianamandelli @jairbolsonaro Então seria o aumento da redução. Teu presidente nem escrever sabe e a gente que tem que pelejar pra interpretar.,Bolsonaro
2022-08-01 03:41:19+00:00,1553948966080888838,"@reeck_ @sandro_bin_ich @antoniotabet O nosso petróleo era refinado aqui e vendido em reais, a gasolina a R$2,80 e o diesel R$2,50.
Bolsonaro vendeu refinarias e BR Distribuidora. P/agradar acionistas estrangeiros atrelou tudo ao dólar. Passou a exportar oleo cru e importar refinados. Bom, agora virou isso.",Bolsonaro
2022-08-01 03:41:17+00:00,1553948961064583168,tamo junto bolsonaro 100% brasil,Bolsonaro
2022-08-01 03:41:11+00:00,1553948935676379137,"“Não vamos deixar que as ruas sejam tomadas pelos fascistas”, Vagner Freitas, da CUT
Centrais e entidades dos movimentos populares estão sendo organizados em todo o país como resposta à ofensiva golpista de Bolsonaro 
https://t.co/yGocCwcFB4",Bolsonaro
2022-08-01 03:41:05+00:00,1553948910800015361,"Por isso a importância de alem de votar no Pr Bolsonaro temos q ter uma base forte e confiança, nao podemos esquecer disso galera",Bolsonaro
2022-08-01 03:41:01+00:00,1553948893498449921,@TercioArnaud Lula ex presidiário e Alckmin que agora é cúmplice pra voltar a cena do crime são a melhor propaganda para a direita e Bolsonaro! #PTNuncaMais,Bolsonaro
2022-08-01 03:40:59+00:00,1553948883113443330,@renancalheiros Bolsonaro 2022🇧🇷🇧🇷🇧🇷🇧🇷,Bolsonaro
2022-08-01 03:40:54+00:00,1553948863316344832,Trstando... Bolsonaro só não ganha se as eleições forem fraudadas. https://t.co/ys0gDiTeHm,Bolsonaro
2022-08-01 03:40:52+00:00,1553948854478929920,"@RomeuZema Governador meu voto é teu, qnd vc vai declarar seu voto em Bolsonaro?",Bolsonaro
2022-08-01 03:40:51+00:00,1553948849663889408,@kimpaim @monark O que o bolsonaro fez a favor da liberdade? Só bravatas.,Bolsonaro
2022-08-01 03:40:50+00:00,1553948847554142208,@LUIZPATRIOTA39 A capa: Bolsonaro faz Lula ganhar a eleição.,Bolsonaro
2022-08-01 03:40:43+00:00,1553948814670708737,"@brennocorrea @ifitsinyou @alvaroborba Que? Qual a lógica disso? Ciro tá insistindo numa candidatura falida que tá travada nos 7% há 6 meses, que se abrisse mão esses 7% em grande maioria iriam para Lula e garantiriam que Bolsonaro perdesse já no 1° turno, e é o Álvaro que tá fazendo campanha pro Bolsonaro? Pqp...",Bolsonaro
2022-08-01 03:40:39+00:00,1553948801139892224,"@larissasssz nem todos, tô começando achar que sou o único homem de 1,85 qie odeia machismo e bolsonaro kk todo dia eu janto assistindo bbb ( a janta de centavos hehe 🥰)",Bolsonaro
2022-08-01 03:40:39+00:00,1553948799202197506,O sumiço de Eduardo e Carlos Bolsonaro … estão procurando  https://t.co/QWU7T5DSD3,Bolsonaro
2022-08-01 03:40:38+00:00,1553948797205708800,"@FeBraPa @brom_elisa @Rconstantino Exato. Melhor argumento, por isso bolsonaro nunca mais ganhará nada politicamente",Bolsonaro
2022-08-01 03:40:38+00:00,1553948794340970496,"Jung hoseok cantando Jack in the box e Hope World simplesmente muito melhor que drogas e antidepressivos, curou minha depressão, fez chover no deserto, abriu portas fechadas, arranjou emprego pros brasileiros, tirou o Bolsonaro da presidência e ainda me fez chorar.",Bolsonaro
2022-08-01 03:40:37+00:00,1553948792835260419,"@CezarDireitaBR @AbrahamWeint Vc consegue apontar a “traição “ dos Weintraubs? É só dizer - estamos esperando ha meses!
Vc quer que eu liste as traições do mi-tô?
Eu já fiz isso (basta ver meus tweets) e afirmo que Bolsonaro é um estelionatário eleitoral, traidor de apoiadores de 1a hora bem como do povao!",Bolsonaro
2022-08-01 03:40:32+00:00,1553948770785796096,Bolsonaro é o verdadeiro presidente para o nosso país,Bolsonaro
2022-08-01 03:40:21+00:00,1553948725973745664,@jairbolsonaro 🙏🙏🙏🙏🙏 com você vamos ressuscitar o Brasil,Bolsonaro
2022-08-01 03:40:15+00:00,1553948699981537280,"Well said Bolsonaro 🥂  Give Up Your Yacht Before Lecturing"": Bolsonaro Sinks DiCaprio In Titanic Twitter Thread https://t.co/dcSidEVVCi",Bolsonaro
2022-08-01 03:40:11+00:00,1553948684395728897,"@GamaAilson @CarlaZambelli38 @jairbolsonaro Então precisamos cobrar de todos os presidentes do mundo inteiro. Pois todo mundo fez lockdown . E vc está vivo graças a isso, porém todos os países governaram bem e correram para vacinar o mais rápido possível a população. Mas aqui, era cloroquina enquanto as pessoas morriam. https://t.co/zkVTR5O9ge",Bolsonaro
2022-08-01 03:40:09+00:00,1553948675822555137,"@Rconstantino E verdade mesmo Costantini.
E uma vergonha o que essa mídia imunda Globo Band e essa esquerdalhia faz com o nosso presidente Bolsonaro.
Mais Deus tarde mais não falha.
Eu como pessoa que sou tenho dó do nosso presidente Bolsonaro com tanta maldade.
Mais Deus está no comando dele",Bolsonaro
2022-08-01 03:40:09+00:00,1553948673804947457,@erlan_bastos Voto nulo ou branco jamais. Vou de Bolsonaro.,Bolsonaro
2022-08-01 03:40:04+00:00,1553948651877195777,@CarlosA47882372 @PedroAurlioPac1 @luccasanitto Então com a sua magnífica inteligência achou que Bolsonaro conseguiria mudar toda doutrinação de professores que adoram bandidos?,Bolsonaro
2022-08-01 03:40:02+00:00,1553948645539680257,@85aob @Luiz8110 @SilvaDuana @jairbolsonaro jura mesmo que vc veio com esse papinho de esperar cair do céu?,Bolsonaro
2022-08-01 03:40:02+00:00,1553948644671356928,"@Jhonattan13_13 @rafsfab @LaMaestrini @MarinaSilva E se tu achasse que essa é mesma a eleição mais dificil da historia, tava pelo menos cobrando do Lula um unico pedido de impeachment assinado por ele contra o Bolsonaro.

Mas a gente sabe que a turma de vcs e dos bolsominions são identicas. Sem nenhum carater ou coerencia. https://t.co/k69entCdKg",Bolsonaro
2022-08-01 03:47:20+00:00,1553950483198496768,"Os CÚMPLICES daquele Ano que assinaram o tal Pacto com o Capiroto Cramulhao ( George Soros ) 
FHC ( Fernando Henrique Cardoso ) O Cangaceiro ( Ciro Gomes ) ( #LulaMoluscoNineFingerThief ) assistam o vídeo até o final 🤡💉🚨👇🏽👇🏽👇🏽 https://t.co/UNgHgcLqEZ https://t.co/VlE7zvLaMP",Ciro Gomes
2022-08-01 03:47:04+00:00,1553950413614899206,Foda que eu penso em ler o livro do ciro só pra ver se tem projeto ali mesmo ou se são só Delírios de um Velho Louco,Ciro Gomes
2022-08-01 03:46:59+00:00,1553950392806940674,@nogwinn A pior coisa até o próximo domingo do Ciro,Ciro Gomes
2022-08-01 03:46:55+00:00,1553950377195749380,"Rafael desafia Bolsonaro e Ciro a deixar de ""ser frouxos"" e mudar política da Petrobras https://t.co/huB1aDsthS #conectavocêaomundo #pihoje #PortalPiauíHoje #teresina https://t.co/LccjGocaNx",Ciro Gomes
2022-08-01 03:46:37+00:00,1553950302994309120,"LULA X CIRO GOMES.

GRAÇAS A BRIGA DOS DOIS O BRASIL CONHECE MUITO MAIS DOS ESQUEMAS DOS PTRALHAS.

A VERDADE APARECENDO POR QUEM CONHECE A FORMA DE TRABALHO DOS PTRALHAS. https://t.co/XUn6rfaqxN",Ciro Gomes
2022-08-01 03:46:00+00:00,1553950145485611010,NOTICIA DE ÚLTIMA HORA!!! Miren uds al muy democrático partido de @lopezobrador_  LA INFAMIA Y LA MAFIA SE ASOCIARON!!! @lopezdoriga @CiroGomezL https://t.co/oA0PX4SX9v,Ciro Gomes
2022-08-01 03:45:35+00:00,1553950042867761155,"@LauraBruges @INEMexico Has de ser pupila de @CiroGomezL o de @azucenau hasta transpira odio todo ese medio de desinformación.
#OposicionTotalmenteDerrotada #OposicionGolpista",Ciro Gomes
2022-08-01 03:45:21+00:00,1553949983841329152,"Só uma correção: Ciro não é pré candidato. O PDT JÁ OFICIALIZOU SUA CANDIDATURA. NÃO SERÁ RETIRADA. JÁ ESTÁ CONFIRMADA. 
É CIRO 12.
#CiroPresidente12 
Única VIA. https://t.co/cwk7DPnBOU",Ciro Gomes
2022-08-01 03:45:09+00:00,1553949931794219008,@cirogomes @CartunistaT A realidade é somente uma: Ciro Gomes é um ninguém na politica nacional e nao tem condições de governar nem o proprio estado dele atualmente. Mas ta legal dar risada com a insignificancia deste senil.,Ciro Gomes
2022-08-01 03:44:55+00:00,1553949872079904769,"Q feo tener q ir a la esc mañana, pero si todo sale bien me voy en noviembre con Ciro 🤍",Ciro Gomes
2022-08-01 03:44:05+00:00,1553949663795073027,Ciro Gomes é hoje o que sobrou do antipetismo !,Ciro Gomes
2022-08-01 03:43:52+00:00,1553949607637434368,"@chega_de_papo13 @marciofrancasp Ah sim, como nos livros, Ciro tem 4 escritos! Segue lá: #PND",Ciro Gomes
2022-08-01 03:43:51+00:00,1553949604772724736,@cicerovsampaio @cirogomes @CartunistaT Legal que o Ciro tem seu próprio carluxo.,Ciro Gomes
2022-08-01 03:43:42+00:00,1553949568592658432,o cara me respondeu com uma fake absurda sobre o Ciro e a Patricia Pillar e me bloqueou. https://t.co/QHNt1KEywp,Ciro Gomes
2022-08-01 03:43:40+00:00,1553949558337671168,@oHipeoHop @Evil_The_ @jagutheil ainda vou presentar ela com o livro do ciro,Ciro Gomes
2022-08-01 03:43:20+00:00,1553949473105215488,"@BrasilDemocraci @CarlosBolsonaro @Endireita_FOR @ciro_nogueira Orçamento secreto ? é né... que sai em diário oficial, é votado, tá cheio de políticos da oposição participando. Ah cara, vá aprender como é o Orçamento da União e sobre emendas parlamentares, se não quiser vá a PQP então",Ciro Gomes
2022-08-01 03:43:16+00:00,1553949459104628736,"@exjogadorcaro Falaram mito, Gui***, Ciro ?",Ciro Gomes
2022-08-01 03:42:55+00:00,1553949371846103040,@epigmenioibarra Usted anda cerca de Ciro el chiste se cuenta solo 😂,Ciro Gomes
2022-08-01 03:42:20+00:00,1553949222453608448,@tabataamaralsp Você é uma vergonha.O Ciro te elegeu e é assim que vc retribui.. me dá asco ter votado em vc,Ciro Gomes
2022-08-01 03:42:19+00:00,1553949220381642755,@toalhadoCiro Logo será considerado mais um infiltrado petista responsável pela derrota do Ciro,Ciro Gomes
2022-08-01 03:41:38+00:00,1553949045386874881,"@davidluhnow el güalestrit siendo el güalestrit, intentando golpear al gran Presidente @LopezObrador_ con mentiras, verdades a medias y mal análisis.

La Reforma al INE Va!!!!! (y no es desaparecerlo, léanla)

Fuera lencho y ciro ya!!! es una eternidad que se vayan hasta el próximo año",Ciro Gomes
2022-08-01 03:41:34+00:00,1553949031352729601,@folha Ja avisaram ao @ciro_nogueira que é par ele parar de falar errado ?,Ciro Gomes
2022-08-01 03:41:04+00:00,1553948902633750528,@eltonldd @cirogomes @CartunistaT Meu céus. Ciro está acabado. Só o bagaço...,Ciro Gomes
2022-08-01 03:40:43+00:00,1553948814670708737,"@brennocorrea @ifitsinyou @alvaroborba Que? Qual a lógica disso? Ciro tá insistindo numa candidatura falida que tá travada nos 7% há 6 meses, que se abrisse mão esses 7% em grande maioria iriam para Lula e garantiriam que Bolsonaro perdesse já no 1° turno, e é o Álvaro que tá fazendo campanha pro Bolsonaro? Pqp...",Ciro Gomes
2022-08-01 03:40:15+00:00,1553948697729372161,@ciro_cavs18 @LauriPintos escribi como la mierda pero fue se entendio,Ciro Gomes
2022-08-01 03:39:48+00:00,1553948586697703424,@77_frota É Ciro ou nulo!,Ciro Gomes
2022-08-01 03:39:32+00:00,1553948519739711489,@Cirojas007 Aprendete la canción ciro,Ciro Gomes
2022-08-01 03:38:24+00:00,1553948233503633408,@ciro_cavs18 @LauriPintos flaco te contra banco asi de facil.,Ciro Gomes
2022-08-01 03:38:11+00:00,1553948178910691328,"@brasil247 A esquerda cada dia mais confusa...
Lula se alia ao Alckmin (vice-versa);
Kallil se alia a Lula em MG (vice-versa);
Ciro Gomes se alia a Aécio em MG (vice-versa);
Vamos aguardar os próximos cenários e alianças... mas está bem engraçado! kkkk...",Ciro Gomes
2022-08-01 03:38:08+00:00,1553948168454393856,"@epigmenioibarra @CiroGomezL @Radio_Formula Es válido , un buen ejercicio de debate y contra debate , ojalá le dieran oportunidad a otra persona que expusiera a contra propuesta y escuchar los dos argumentos",Ciro Gomes
2022-08-01 03:38:02+00:00,1553948140344066048,"@PNDprogressista @Stxy50 @OGloboPolitica Eduardo Cunha, Ciro Nogueira, Collor, Guilherme de Pádua...",Ciro Gomes
2022-08-01 03:37:42+00:00,1553948058496356352,@ciro_cavs18 @nacionalesvida https://t.co/iJgF3LygCM,Ciro Gomes
2022-08-01 03:37:19+00:00,1553947961205428225,"por um momento eu achei que quem faz esses desenhos escrotos do ciro é o cartunista que pensa, aliás alguém lembra do cartunista que pensa?",Ciro Gomes
2022-08-01 03:37:17+00:00,1553947951826886657,@lumant04 @EddaSouza @ClaudClaudenei @ptbrasil Ciro bate no Lula=Ciro através das suas críticas mostra as contradições dos 14 anos do PT no poder.,Ciro Gomes
2022-08-01 03:37:10+00:00,1553947921967628288,"@hosus_ @FGuerreiroMEP @LulaOficial O problema é o exagero. Ciro deveria andar mesmo, mas só na campanha. Seu mito se for peidar na esquina vai de jatinho da Prevent sênior.",Ciro Gomes
2022-08-01 03:36:57+00:00,1553947870654566400,"Rafael desafia Bolsonaro e Ciro a deixar de ""ser frouxos"" e mudar política da Petrobras https://t.co/Hr2M6OL4Jk",Ciro Gomes
2022-08-01 03:36:49+00:00,1553947835845947392,@Ciro_w3 KKKLKK,Ciro Gomes
2022-08-01 03:36:16+00:00,1553947697681408001,"@brealt se usasse 10% das postagens que faz relacionado a Ciro para questionar Lula sobre as propostas de como vai fazer, creio que ajudaria bastante o nosso país.",Ciro Gomes
2022-08-01 03:36:13+00:00,1553947683542519812,"@desmentindobozo @ciro_nogueira Pois é, essa análise sobre o bolsoasno tá perfeita, pareáveis q até 2018 os políticos eram mais honestos nas suas análises sobre os demais postulantes à presidência! Não vê o Alckmin! https://t.co/6eb0MF8s4K",Ciro Gomes
2022-08-01 03:35:40+00:00,1553947544362913793,"Son 8 trabajadores los que están a mi cargo.
Y preferí gastarme mi ahorrado antes que dar esos votos a estos Changos.
Solo le pido a dios que por favor ya no me castigue y nos de trabajo.
Por que a la otra no creó aguantar.
FUERZA Y COMO DICE EL SR CIRO
ANIMO!!!!",Ciro Gomes
2022-08-01 03:35:28+00:00,1553947496396820480,@CiroGomezL @lopezobrador_ @m_ebrard Morena es un partido cangrejo y es muy habitual observar ese tipo de prácticas bélicas entre ellos . El problema aquí es que @mario_delgado está mordiendo la mano que le dio de comer por mucho tiempo ( @m_ebrard ).,Ciro Gomes
2022-08-01 03:34:34+00:00,1553947267454976001,"@Mille_Soares00 anula o que fica em cima do muro, Ciro Gomes não merece ser opção jkkkkk",Ciro Gomes
2022-08-01 03:34:05+00:00,1553947145329266688,@ramallo_ciro12 CIRO VALENTIN ZAPALLO COMO ME PODES EXHIBIR DE ESTA MANERA,Ciro Gomes
2022-08-01 03:33:49+00:00,1553947081139785728,"Eleitores de Ciro, Tebet e Janones têm Lula como segunda opção de voto, diz Datafolha
Lula bate Bolsonaro como segunda opção entre os eleitores de todos os candidatos da chamada terceira via.",Ciro Gomes
2022-08-01 03:33:35+00:00,1553947022570541056,@Evil_The_ @osrjacinto @jagutheil A gente vai fazer performances das animações do ciro até você deixar entrar,Ciro Gomes
2022-08-01 03:33:11+00:00,1553946920342757388,"@rennatodutra Todo mundo aqui sabe que sou fã do Ciro Gomes e defensora do PND. Mas depois que vi o Lula em Fortaleza, mudei o meu voto, pois achei o Lula mais preparado para enfrentar a terra arrasada que o miliciano vai deixar!",Ciro Gomes
2022-08-01 03:32:33+00:00,1553946761156337666,"@CiroDi @INEMexico @iecm No tengo palabras, Ciro🤐",Ciro Gomes
2022-08-01 03:32:07+00:00,1553946652783902720,"PP, de Ciro Nogueira, entra na Justiça Eleitoral no Piauí para impedir imagem de candidatos com Bolsonaro
 https://t.co/t6EYeXBHG0",Ciro Gomes
2022-08-01 03:31:53+00:00,1553946594084536323,"""Ciro Nogueira infla prejuízo dos bancos e engana ao dizer que Bolsonaro criou Pix"" por @aosfatos 
https://t.co/6ehKeHS02k",Ciro Gomes
2022-08-01 03:31:32+00:00,1553946506717274115,@l_nota_fa_l @xicograziano @LulaOficial Explica o Ciro sou cearense ele não é o que ele fez com a mulher e depois a @patriciapillar o deixou por falar tanta merda.,Ciro Gomes
2022-08-01 03:31:25+00:00,1553946474773356545,@desmentindobozo Não gostou cirinho? @ciro_nogueira conta aí pra gente. 👍,Ciro Gomes
2022-08-01 03:31:21+00:00,1553946460600811526,"@hugossouto @cirogomes @CartunistaT Só o mestre dos magos aka Ciro, consegue.",Ciro Gomes
2022-08-01 03:31:03+00:00,1553946382830080000,"e meu sogro de extrema direita perguntando se eu era bolsonaro ou lula eu fiquei 👁👄👁 
ou ele me ama ou ele me mata 
ai mandei um “ciro”",Ciro Gomes
2022-08-01 03:31:02+00:00,1553946377796861953,"@CiroGomezL @lopezobrador_ @m_ebrard ""nadie se deja manipular""...entonces por qué tanto chairo?",Ciro Gomes
2022-08-01 03:30:45+00:00,1553946308980789248,lo grande que está Ciro 💔🥺,Ciro Gomes
2022-08-01 03:30:32+00:00,1553946252462723072,"@CiroVidente12 @linpjs @LulaOficial @dilmabr Ciro vc é uma piada, nervosinho q se for pra briga apanha d QQ um.",Ciro Gomes
2022-08-01 03:30:21+00:00,1553946207835238400,@epigmenioibarra @CiroGomezL Aqui tu movimiento la vieja escuela no se olvida https://t.co/9mXBBY4C9k,Ciro Gomes
2022-08-01 03:29:49+00:00,1553946075467317251,"@ZuleideAtanasio @UOLNoticias É verdade,  pq o corrupto e Ciro Gomes né?
Vai estudar política...",Ciro Gomes
2022-08-01 03:29:48+00:00,1553946067540054018,@epigmenioibarra @CiroGomezL ¿Estás tomando tu medicamento? porque tu distorsión de realidad está cada vez peor. ¿No ves elefantes rosas volar?,Ciro Gomes
2022-08-01 03:29:34+00:00,1553946008647770118,"@77_frota O que você deseja é que o Ciro quer, tirar o Bolsonaro do segundo turno, para isso trabalha, de um voto de confiança para ele, Lula nunca ganhou no primeiro nem no seu auge, Ciro tem o direito de acreditar que não vencera agora, a sua militância não se motiva com o PT entenda.",Ciro Gomes
2022-08-01 03:29:31+00:00,1553945999479111680,"@MaxPettersonM Avisa a CIRO para ele antecipar a compra da passagem dele,😂😂😂😂😂😂",Ciro Gomes
2022-08-01 03:29:30+00:00,1553945994299056128,"Eu infelizmente vi 

eu infelizmente vi o vídeo do Ciro Gomes fazendo analogia com caverna do dragão",Ciro Gomes
2022-08-01 03:29:25+00:00,1553945972610408448,"@cirogomes @CartunistaT E você, Ciro, o que acha que pode fazer diferente? Você é igual ou pior que todos. Quando a situação estava explodindo, você pegou o avião e foi para PARRI…
Deus me livre você como presidente…",Ciro Gomes
2022-08-01 03:29:08+00:00,1553945900380262401,"@epigmenioibarra @CiroGomezL No importa , como en el beis bol, también la última entrada tiene tres outs",Ciro Gomes
